NP_001273492.1,NP_001273493.1,NP_065767.1	NP_001273493.1 -> Q3KR37-2,NP_001273492.1 -> Q3KR37-4,NP_065767.1 -> Q3KR37-1	Q3KR37	ASTRB_HUMAN	reviewed	Protein Aster-B (GRAM domain-containing protein 1B)	GRAMD1B KIAA1201 UNQ3032/PRO9834	Homo sapiens (Human)	738
NP_065768.2	NP_065768.2 -> Q9ULL8-1	Q9ULL8	SHRM4_HUMAN	reviewed	Protein Shroom4 (Second homolog of apical protein)	SHROOM4 KIAA1202 SHAP	Homo sapiens (Human)	1493
NP_065769.3	NP_065769.3 -> Q70CQ4-1	Q70CQ4	UBP31_HUMAN	reviewed	Ubiquitin carboxyl-terminal hydrolase 31 (EC 3.4.19.12) (Deubiquitinating enzyme 31) (Ubiquitin thioesterase 31) (Ubiquitin-specific-processing protease 31)	USP31 KIAA1203	Homo sapiens (Human)	1352
NP_065770.1	NP_065770.1 -> Q9ULL5-3	Q9ULL5	PRR12_HUMAN	reviewed	Proline-rich protein 12	PRR12 KIAA1205	Homo sapiens (Human)	2036
NP_065772.1		Q9ULL0	K1210_HUMAN	reviewed	Acrosomal protein KIAA1210	KIAA1210	Homo sapiens (Human)	1709
NP_065773.1		Q6ZU35	CRACD_HUMAN	reviewed	Capping protein inhibiting regulator of actin dynamics (Cancer-related regulator of actin dynamics)	CRACD CRAD KIAA1211	Homo sapiens (Human)	1233
NP_065775.1	NP_065775.1 -> Q9ULK6-1	Q9ULK6	RN150_HUMAN	reviewed	RING finger protein 150	RNF150 KIAA1214	Homo sapiens (Human)	438
NP_065777.1		Q9BYT8	NEUL_HUMAN	reviewed	Neurolysin, mitochondrial (EC 3.4.24.16) (Angiotensin-binding protein) (Microsomal endopeptidase) (MEP) (Mitochondrial oligopeptidase M) (Neurotensin endopeptidase)	NLN AGTBP KIAA1226	Homo sapiens (Human)	704
NP_001091872.1,NP_001091873.1,NP_001307658.1,NP_001307660.1,NP_065778.3	NP_001307658.1 -> Q9ULJ3-2,NP_001307660.1 -> Q9ULJ3-1,NP_065778.3 -> Q9ULJ3-1,NP_001091873.1 -> Q9ULJ3-2,NP_001091872.1 -> Q9ULJ3-1	Q9ULJ3	ZBT21_HUMAN	reviewed	Zinc finger and BTB domain-containing protein 21 (Zinc finger protein 295)	ZBTB21 KIAA1227 ZNF295	Homo sapiens (Human)	1066
NP_001007023.2,NP_001171694.1,NP_001171695.1,NP_065780.2	NP_065780.2 -> Q9ULJ1-3,NP_001007023.2 -> Q9ULJ1-1,NP_001171695.1 -> Q9ULJ1-6,NP_001171694.1 -> Q9ULJ1-2	Q9ULJ1	ODF2L_HUMAN	reviewed	Protein BCAP (Basal body centriole-associated protein) (Outer dense fiber protein 2-like)	ODF2L BCAP KIAA1229	Homo sapiens (Human)	636
NP_065784.1	NP_065784.1 -> Q9ULI3-1	Q9ULI3	HEG1_HUMAN	reviewed	Protein HEG homolog 1	HEG1 KIAA1237	Homo sapiens (Human)	1381
NP_001284705.1,NP_065785.2	NP_065785.2 -> Q9ULI2-1,NP_001284705.1 -> Q9ULI2-1	Q9ULI2	RIMKB_HUMAN	reviewed	Beta-citrylglutamate synthase B (EC 6.3.1.17) (N-acetyl-aspartylglutamate synthetase B) (NAAG synthetase B) (NAAGS) (EC 6.3.2.41) (Ribosomal protein S6 modification-like protein B)	RIMKLB FAM80B KIAA1238	Homo sapiens (Human)	386
NP_065788.1		Q9ULH4	LRFN2_HUMAN	reviewed	Leucine-rich repeat and fibronectin type-III domain-containing protein 2 (Synaptic adhesion-like molecule 1)	LRFN2 KIAA1246 SALM1	Homo sapiens (Human)	789
NP_065789.1	NP_065789.1 -> Q9ULH0-1	Q9ULH0	KDIS_HUMAN	reviewed	Kinase D-interacting substrate of 220 kDa (Ankyrin repeat-rich membrane-spanning protein)	KIDINS220 ARMS KIAA1250	Homo sapiens (Human)	1771
NP_001191379.1,NP_001191380.1,NP_004739.3,NP_065790.2	NP_065790.2 -> Q9ULG6-1,NP_001191379.1 -> Q9ULG6-5,NP_001191380.1 -> Q9ULG6-3,NP_004739.3 -> Q9ULG6-1	Q9ULG6	CCPG1_HUMAN	reviewed	Cell cycle progression protein 1 (Cell cycle progression restoration protein 8)	CCPG1 CCP8 CPR8 KIAA1254	Homo sapiens (Human)	757
NP_004739.3,NP_065790.2		A0A024R5S7	A0A024R5S7_HUMAN	unreviewed	Cell cycle progression 1, isoform CRA_a	CCPG1 hCG_40050	Homo sapiens (Human)	757
NP_001335451.1,NP_065792.1	NP_001335451.1 -> Q9ULG3-2,NP_065792.1 -> Q9ULG3-1	Q9ULG3	CFA92_HUMAN	reviewed	Uncharacterized protein CFAP92 (Putative cilia and flagella associated protein 92)	CFAP92 KIAA1257	Homo sapiens (Human)	409
NP_001193420.1,NP_065797.2	NP_065797.2 -> Q7Z434-1,NP_001193420.1 -> Q7Z434-4	Q7Z434	MAVS_HUMAN	reviewed	Mitochondrial antiviral-signaling protein (MAVS) (CARD adapter inducing interferon beta) (Cardif) (Interferon beta promoter stimulator protein 1) (IPS-1) (Putative NF-kappa-B-activating protein 031N) (Virus-induced-signaling adapter) (VISA)	MAVS IPS1 KIAA1271 VISA	Homo sapiens (Human)	540
NP_065798.2	NP_065798.2 -> Q9ULD9-1	Q9ULD9	ZN608_HUMAN	reviewed	Zinc finger protein 608 (Renal carcinoma antigen NY-REN-36)	ZNF608 KIAA1281	Homo sapiens (Human)	1512
NP_065798.2		B3KPE6	B3KPE6_HUMAN	unreviewed	Zinc finger protein 608 (cDNA FLJ31685 fis, clone NT2RI2005368, highly similar to Homo sapiens zinc finger protein 608 (ZNF608), mRNA) (Fragment)	ZNF608	Homo sapiens (Human)	707
NP_001001924.1,NP_001001925.1,NP_001001931.1,NP_001159865.1,NP_001317399.1,NP_065800.1	NP_001001931.1 -> Q9ULD2-6,NP_001159865.1 -> Q9ULD2-7,NP_001317399.1 -> Q9ULD2-4,NP_065800.1 -> Q9ULD2-3,NP_001001924.1 -> Q9ULD2-1,NP_001001925.1 -> Q9ULD2-2	Q9ULD2	MTUS1_HUMAN	reviewed	Microtubule-associated tumor suppressor 1 (AT2 receptor-binding protein) (Angiotensin-II type 2 receptor-interacting protein) (Mitochondrial tumor suppressor 1)	MTUS1 ATBP ATIP GK1 KIAA1288 MTSG1	Homo sapiens (Human)	1270
NP_065801.1		Q9HAV4	XPO5_HUMAN	reviewed	Exportin-5 (Exp5) (Ran-binding protein 21)	XPO5 KIAA1291 RANBP21	Homo sapiens (Human)	1204
NP_001138551.1,NP_065802.1	NP_065802.1 -> Q9Y2V7-1,NP_001138551.1 -> Q9Y2V7-2	Q9Y2V7	COG6_HUMAN	reviewed	Conserved oligomeric Golgi complex subunit 6 (COG complex subunit 6) (Component of oligomeric Golgi complex 6)	COG6 KIAA1134	Homo sapiens (Human)	657
NP_065802.1		A0A024RDW5	A0A024RDW5_HUMAN	unreviewed	Conserved oligomeric Golgi complex subunit 6 (COG complex subunit 6) (Component of oligomeric Golgi complex 6)	COG6 hCG_32863	Homo sapiens (Human)	657
NP_065803.2		Q5T848	GP158_HUMAN	reviewed	Probable G-protein coupled receptor 158	GPR158 KIAA1136	Homo sapiens (Human)	1215
NP_001136115.1,NP_065804.2	NP_001136115.1 -> Q8WXE0-2,NP_065804.2 -> Q8WXE0-1	Q8WXE0	CSKI2_HUMAN	reviewed	Caskin-2 (CASK-interacting protein 2)	CASKIN2 KIAA1139	Homo sapiens (Human)	1202
NP_065805.2		Q2M1Z3	RHG31_HUMAN	reviewed	Rho GTPase-activating protein 31 (Cdc42 GTPase-activating protein)	ARHGAP31 CDGAP KIAA1204	Homo sapiens (Human)	1444
NP_065806.1		Q9NRX5	SERC1_HUMAN	reviewed	Serine incorporator 1 (Tumor differentially expressed protein 1-like) (Tumor differentially expressed protein 2)	SERINC1 KIAA1253 TDE1L TDE2 UNQ396/PRO732	Homo sapiens (Human)	453
NP_065810.2	NP_065810.2 -> Q9P2P6-1	Q9P2P6	STAR9_HUMAN	reviewed	StAR-related lipid transfer protein 9 (START domain-containing protein 9) (StARD9)	STARD9 KIAA1300	Homo sapiens (Human)	4700
NP_065811.1	NP_065811.1 -> Q9P2P5-1	Q9P2P5	HECW2_HUMAN	reviewed	E3 ubiquitin-protein ligase HECW2 (EC 2.3.2.26) (HECT, C2 and WW domain-containing protein 2) (HECT-type E3 ubiquitin transferase HECW2) (NEDD4-like E3 ubiquitin-protein ligase 2)	HECW2 KIAA1301 NEDL2	Homo sapiens (Human)	1572
NP_001333130.1,NP_065813.1	NP_065813.1 -> Q7Z6B7-1,NP_001333130.1 -> Q7Z6B7-2	Q7Z6B7	SRGP1_HUMAN	reviewed	SLIT-ROBO Rho GTPase-activating protein 1 (srGAP1) (Rho GTPase-activating protein 13)	SRGAP1 ARHGAP13 KIAA1304	Homo sapiens (Human)	1085
NP_065815.1		Q8WXD9	CSKI1_HUMAN	reviewed	Caskin-1 (CASK-interacting protein 1)	CASKIN1 KIAA1306	Homo sapiens (Human)	1431
NP_065816.2	NP_065816.2 -> Q5T4S7-1	Q5T4S7	UBR4_HUMAN	reviewed	E3 ubiquitin-protein ligase UBR4 (EC 2.3.2.27) (600 kDa retinoblastoma protein-associated factor) (N-recognin-4) (RING-type E3 ubiquitin transferase UBR4) (Retinoblastoma-associated factor of 600 kDa) (RBAF600) (p600) (Zinc finger UBR1-type protein 1)	UBR4 KIAA0462 KIAA1307 RBAF600 ZUBR1	Homo sapiens (Human)	5183
NP_001098713.1,NP_001171809.1,NP_065817.2	NP_001171809.1 -> Q8TAB3-1,NP_001098713.1 -> Q8TAB3-2,NP_065817.2 -> Q8TAB3-3	Q8TAB3	PCD19_HUMAN	reviewed	Protocadherin-19	PCDH19 KIAA1313	Homo sapiens (Human)	1148
NP_001098713.1,NP_065817.2		B3KU71	B3KU71_HUMAN	unreviewed	PCDH19 protein (cDNA FLJ39272 fis, clone OCBBF2010709, highly similar to Protocadherin-19)	PCDH19	Homo sapiens (Human)	602
NP_065820.1		Q8NET4	RTL9_HUMAN	reviewed	Retrotransposon Gag-like protein 9 (Retrotransposon gag domain-containing protein 1) (Tumor antigen BJ-HCC-23)	RTL9 KIAA1318 RGAG1	Homo sapiens (Human)	1388
NP_065821.1		Q9P2M7	CING_HUMAN	reviewed	Cingulin	CGN KIAA1319	Homo sapiens (Human)	1197
NP_065823.1	NP_065823.1 -> Q7Z417-1	Q7Z417	NUFP2_HUMAN	reviewed	Nuclear fragile X mental retardation-interacting protein 2 (82 kDa FMRP-interacting protein) (82-FIP) (Cell proliferation-inducing gene 1 protein) (FMRP-interacting protein 2)	NUFIP2 KIAA1321 PIG1	Homo sapiens (Human)	695
NP_001106832.1,NP_001317567.1,NP_065824.2	NP_065824.2 -> Q9P2M4-1,NP_001106832.1 -> Q9P2M4-1	Q9P2M4	TBC14_HUMAN	reviewed	TBC1 domain family member 14	TBC1D14 KIAA1322	Homo sapiens (Human)	693
NP_065827.1	NP_065827.1 -> Q86T90-1	Q86T90	K1328_HUMAN	reviewed	Protein hinderin	KIAA1328	Homo sapiens (Human)	577
NP_065828.2		Q96PQ0	SORC2_HUMAN	reviewed	VPS10 domain-containing receptor SorCS2 [Cleaved into: SorCS2 122 kDa chain; SorCS2 104 kDa chain; SorCS2 18 kDa chain]	SORCS2 KIAA1329	Homo sapiens (Human)	1159
NP_001006658.1,NP_065830.2	NP_001006658.1 -> Q9P2L0-1,NP_065830.2 -> Q9P2L0-2	Q9P2L0	WDR35_HUMAN	reviewed	WD repeat-containing protein 35 (Intraflagellar transport protein 121 homolog)	WDR35 IFT121 KIAA1336	Homo sapiens (Human)	1181
NP_065831.1	NP_065831.1 -> Q9P2K9-1	Q9P2K9	DISP3_HUMAN	reviewed	Protein dispatched homolog 3 (Patched domain-containing protein 2)	DISP3 KIAA1337 PTCHD2	Homo sapiens (Human)	1392
NP_065834.1	NP_065834.1 -> Q9H2B2-1	Q9H2B2	SYT4_HUMAN	reviewed	Synaptotagmin-4 (Synaptotagmin IV) (SytIV)	SYT4 KIAA1342	Homo sapiens (Human)	425
NP_001153519.1,NP_065835.2		Q9P2K2	TXD16_HUMAN	reviewed	Thioredoxin domain-containing protein 16	TXNDC16 ERP90 KIAA1344	Homo sapiens (Human)	825
NP_065838.2	NP_065838.2 -> Q9P2J8-1	Q9P2J8	ZN624_HUMAN	reviewed	Zinc finger protein 624	ZNF624 KIAA1349	Homo sapiens (Human)	865
NP_001128522.1,NP_065840.2	NP_001128522.1 -> Q9P2J2-1,NP_065840.2 -> Q9P2J2-2	Q9P2J2	TUTLA_HUMAN	reviewed	Protein turtle homolog A (Immunoglobulin superfamily member 9A) (IgSF9A)	IGSF9 IGSF9A KIAA1355 NRT1	Homo sapiens (Human)	1179
NP_065841.1		A0A0G2JN31	A0A0G2JN31_HUMAN	unreviewed	Mucin-20	MUC20	Homo sapiens (Human)	555
NP_065846.1		Q8NFZ4	NLGN2_HUMAN	reviewed	Neuroligin-2	NLGN2 KIAA1366	Homo sapiens (Human)	835
NP_001287709.1,NP_065847.1		Q9H2E6	SEM6A_HUMAN	reviewed	Semaphorin-6A (Semaphorin VIA) (Sema VIA) (Semaphorin-6A-1) (SEMA6A-1)	SEMA6A KIAA1368 SEMAQ	Homo sapiens (Human)	1030
NP_065849.1	NP_065849.1 -> Q9P2H5-1	Q9P2H5	UBP35_HUMAN	reviewed	Ubiquitin carboxyl-terminal hydrolase 35 (EC 3.4.19.12) (Deubiquitinating enzyme 35) (Ubiquitin thioesterase 35) (Ubiquitin-specific-processing protease 35)	USP35 KIAA1372 USP34	Homo sapiens (Human)	1018
NP_065850.1	NP_065850.1 -> Q96FJ0-1	Q96FJ0	STALP_HUMAN	reviewed	AMSH-like protease (AMSH-LP) (EC 3.4.19.-) (STAM-binding protein-like 1)	STAMBPL1 AMSHLP KIAA1373	Homo sapiens (Human)	436
NP_001177170.1,NP_065851.1	NP_001177170.1 -> Q9P2H3-2,NP_065851.1 -> Q9P2H3-1	Q9P2H3	IFT80_HUMAN	reviewed	Intraflagellar transport protein 80 homolog (WD repeat-containing protein 56)	IFT80 KIAA1374 WDR56	Homo sapiens (Human)	777
NP_065853.3		Q9P2H0	CE126_HUMAN	reviewed	Centrosomal protein of 126 kDa	CEP126 KIAA1377	Homo sapiens (Human)	1117
NP_065858.1		Q9P2F9	ZN319_HUMAN	reviewed	Zinc finger protein 319	ZNF319 KIAA1388	Homo sapiens (Human)	582
NP_065859.3	NP_065859.3 -> Q9P2F8-1	Q9P2F8	SI1L2_HUMAN	reviewed	Signal-induced proliferation-associated 1-like protein 2 (SIPA1-like protein 2)	SIPA1L2 KIAA1389	Homo sapiens (Human)	1722
NP_001245344.1,NP_001245345.1,NP_001245346.1,NP_065860.2	NP_001245345.1 -> Q9P2F6-2,NP_001245346.1 -> Q9P2F6-4,NP_065860.2 -> Q9P2F6-1,NP_001245344.1 -> Q9P2F6-3	Q9P2F6	RHG20_HUMAN	reviewed	Rho GTPase-activating protein 20 (Rho-type GTPase-activating protein 20)	ARHGAP20 KIAA1391	Homo sapiens (Human)	1191
NP_001159694.1,NP_065862.1	NP_065862.1 -> A5YM72-1,NP_001159694.1 -> A5YM72-5	A5YM72	CRNS1_HUMAN	reviewed	Carnosine synthase 1 (EC 6.3.2.11) (ATP-grasp domain-containing protein 1)	CARNS1 ATPGD1 KIAA1394	Homo sapiens (Human)	827
NP_065863.2		Q96HP0	DOCK6_HUMAN	reviewed	Dedicator of cytokinesis protein 6	DOCK6 KIAA1395	Homo sapiens (Human)	2047
NP_065863.2		B7Z9U8	B7Z9U8_HUMAN	unreviewed	cDNA, FLJ78962, highly similar to Dedicator of cytokinesis protein 6		Homo sapiens (Human)	1386
NP_001308697.1,NP_065864.2	NP_065864.2 -> Q9BX82-1	Q9BX82	ZN471_HUMAN	reviewed	Zinc finger protein 471 (EZFIT-related protein 1)	ZNF471 ERP1 KIAA1396	Homo sapiens (Human)	626
NP_065864.2		A0A024R4Q9	A0A024R4Q9_HUMAN	unreviewed	Zinc finger protein 471, isoform CRA_a	ZNF471 hCG_1641962	Homo sapiens (Human)	626
NP_001116291.1,NP_001274141.1,NP_065867.2	NP_065867.2 -> Q9P2E2-1,NP_001116291.1 -> Q9P2E2-3	Q9P2E2	KIF17_HUMAN	reviewed	Kinesin-like protein KIF17 (KIF3-related motor protein)	KIF17 KIAA1405 KIF3X	Homo sapiens (Human)	1029
NP_065868.1	NP_065868.1 -> Q8NCU4-1	Q8NCU4	CC191_HUMAN	reviewed	Coiled-coil domain-containing protein 191	CCDC191 KIAA1407	Homo sapiens (Human)	936
NP_065869.3	NP_065869.3 -> Q9P2D8-2	Q9P2D8	UNC79_HUMAN	reviewed	Protein unc-79 homolog	UNC79 KIAA1409	Homo sapiens (Human)	2635
NP_001099001.1,NP_001156001.1,NP_001317926.1,NP_001317930.1,NP_065870.3	NP_001317930.1 -> Q9P2D6-2,NP_001156001.1 -> Q9P2D6-1,NP_001099001.1 -> Q9P2D6-2,NP_065870.3 -> Q9P2D6-3,NP_001317926.1 -> Q9P2D6-2	Q9P2D6	F135A_HUMAN	reviewed	Protein FAM135A	FAM135A KIAA1411	Homo sapiens (Human)	1515
NP_001018098.1,NP_060154.3,NP_060550.2,NP_065872.1	NP_001018098.1 -> Q709C8-2,NP_065872.1 -> Q709C8-1,NP_060550.2 -> Q709C8-4,NP_060154.3 -> Q709C8-3	Q709C8	VP13C_HUMAN	reviewed	Vacuolar protein sorting-associated protein 13C	VPS13C KIAA1421	Homo sapiens (Human)	3753
NP_065875.3	NP_065875.3 -> Q5T5U3-1	Q5T5U3	RHG21_HUMAN	reviewed	Rho GTPase-activating protein 21 (Rho GTPase-activating protein 10) (Rho-type GTPase-activating protein 21)	ARHGAP21 ARHGAP10 KIAA1424	Homo sapiens (Human)	1958
NP_065876.3		Q96RY5	CRML_HUMAN	reviewed	Protein cramped-like (Cramped chromatin regulator homolog 1) (Hematological and neurological expressed 1-like protein)	CRAMP1 C16orf34 CRAMP1L HN1L KIAA1426	Homo sapiens (Human)	1269
NP_065876.3		A7MD53	A7MD53_HUMAN	unreviewed	Crm, cramped-like (Drosophila)	CRAMP1L	Homo sapiens (Human)	1065
NP_065876.3		B2RNX8	B2RNX8_HUMAN	unreviewed	Crm, cramped-like (Drosophila)	CRAMP1L	Homo sapiens (Human)	1065
NP_001278962.1,NP_065878.1	NP_065878.1 -> Q9P2B7-1,NP_001278962.1 -> Q9P2B7-2	Q9P2B7	CFA97_HUMAN	reviewed	Cilia- and flagella-associated protein 97	CFAP97 KIAA1430	Homo sapiens (Human)	532
NP_001295369.1,NP_065879.1	NP_065879.1 -> Q8NHY6-1,NP_001295369.1 -> Q8NHY6-2	Q8NHY6	ZFP28_HUMAN	reviewed	Zinc finger protein 28 homolog (Zfp-28) (Krueppel-like zinc finger factor X6)	ZFP28 KIAA1431	Homo sapiens (Human)	868
NP_001129392.2,NP_001193486.1,NP_065880.2	NP_065880.2 -> Q4ADV7-1,NP_001193486.1 -> Q4ADV7-3,NP_001129392.2 -> Q4ADV7-2	Q4ADV7	RIC1_HUMAN	reviewed	Guanine nucleotide exchange factor subunit RIC1 (Connexin-43-interacting protein of 150 kDa) (Protein RIC1 homolog) (RAB6A-GEF complex partner protein 1)	RIC1 CIP150 KIAA1432	Homo sapiens (Human)	1423
NP_001291692.1,NP_065883.1	NP_065883.1 -> Q8N1G0-1,NP_001291692.1 -> Q8N1G0-1	Q8N1G0	ZN687_HUMAN	reviewed	Zinc finger protein 687	ZNF687 KIAA1441	Homo sapiens (Human)	1237
NP_065885.2	NP_065885.2 -> Q8IX15-1	Q8IX15	HOMEZ_HUMAN	reviewed	Homeobox and leucine zipper protein Homez (Homeodomain leucine zipper-containing factor)	HOMEZ KIAA1443	Homo sapiens (Human)	550
NP_001290331.1,NP_001290332.1,NP_001333156.1,NP_001333157.1,NP_065890.1	NP_065890.1 -> Q8TAF3-1,NP_001290331.1 -> Q8TAF3-4,NP_001290332.1 -> Q8TAF3-3	Q8TAF3	WDR48_HUMAN	reviewed	WD repeat-containing protein 48 (USP1-associated factor 1) (WD repeat endosomal protein) (p80)	WDR48 KIAA1449 UAF1	Homo sapiens (Human)	677
NP_065890.1		A0A024R2L1	A0A024R2L1_HUMAN	unreviewed	USP1-associated factor 1 (WD repeat-containing protein 48)	WDR48 hCG_19029	Homo sapiens (Human)	677
NP_001310845.1,NP_001332972.1,NP_065891.1	NP_065891.1 -> Q9P278-1,NP_001310845.1 -> Q9P278-2	Q9P278	FNIP2_HUMAN	reviewed	Folliculin-interacting protein 2 (FNIP1-like protein) (O6-methylguanine-induced apoptosis 1 protein)	FNIP2 FNIPL KIAA1450 MAPO1	Homo sapiens (Human)	1114
NP_001139395.1,NP_065894.2	NP_065894.2 -> Q9BY12-1,NP_001139395.1 -> Q9BY12-3	Q9BY12	SCAPE_HUMAN	reviewed	S phase cyclin A-associated protein in the endoplasmic reticulum (S phase cyclin A-associated protein in the ER) (Zinc finger protein 291)	SCAPER KIAA1454 ZNF291 MSTP063	Homo sapiens (Human)	1400
NP_065895.2	NP_065895.2 -> Q9P272-1	Q9P272	TRM9B_HUMAN	reviewed	Probable tRNA methyltransferase 9B (Probable tRNA methyltransferase 9-like protein) (EC 2.1.1.-)	TRMT9B C8orf79 KIAA1456 TRM9L	Homo sapiens (Human)	454
NP_001287730.1,NP_065896.1	NP_065896.1 -> Q9BZ72-1,NP_001287730.1 -> Q9BZ72-2	Q9BZ72	PITM2_HUMAN	reviewed	Membrane-associated phosphatidylinositol transfer protein 2 (Phosphatidylinositol transfer protein, membrane-associated 2) (PITPnm 2) (Pyk2 N-terminal domain-interacting receptor 3) (NIR-3)	PITPNM2 KIAA1457 NIR3	Homo sapiens (Human)	1349
NP_065896.1		Q9UF51	Q9UF51_HUMAN	unreviewed	Uncharacterized protein DKFZp434P0917 (Fragment)	DKFZp434P0917	Homo sapiens (Human)	877
NP_065899.1		Q9P266	JCAD_HUMAN	reviewed	Junctional protein associated with coronary artery disease (JCAD)	JCAD KIAA1462	Homo sapiens (Human)	1359
NP_001123608.1,NP_065902.1		Q6UXK2	ISLR2_HUMAN	reviewed	Immunoglobulin superfamily containing leucine-rich repeat protein 2 (Leucine-rich repeat domain and immunoglobulin domain-containing axon extension protein)	ISLR2 KIAA1465 LINX UNQ1885/PRO4329	Homo sapiens (Human)	745
NP_065904.1		A2RU67	F234B_HUMAN	reviewed	Protein FAM234B	FAM234B KIAA1467	Homo sapiens (Human)	622
NP_065906.1		Q9P255	ZN492_HUMAN	reviewed	Zinc finger protein 492 (Zinc finger protein 115)	ZNF492 KIAA1473 ZNF115	Homo sapiens (Human)	531
NP_065907.2		Q63HK5	TSH3_HUMAN	reviewed	Teashirt homolog 3 (Zinc finger protein 537)	TSHZ3 KIAA1474 TSH3 ZNF537	Homo sapiens (Human)	1081
NP_065908.1		Q9P253	VPS18_HUMAN	reviewed	Vacuolar protein sorting-associated protein 18 homolog (hVPS18)	VPS18 KIAA1475	Homo sapiens (Human)	973
NP_065908.1		A0A024R9R3	A0A024R9R3_HUMAN	unreviewed	Vacuolar protein sorting-associated protein 18 homolog	VPS18 hCG_38959	Homo sapiens (Human)	973
NP_065910.3	NP_065910.3 -> Q8TF72-1	Q8TF72	SHRM3_HUMAN	reviewed	Protein Shroom3 (Shroom-related protein) (hShrmL)	SHROOM3 KIAA1481 SHRML MSTP013	Homo sapiens (Human)	1996
NP_065910.3		B3KY47	B3KY47_HUMAN	unreviewed	cDNA FLJ46841 fis, clone UTERU3000670, highly similar to Homo sapiens shroom (SHRM), mRNA		Homo sapiens (Human)	1774
NP_001025110.2,NP_001167628.1,NP_001276323.1,NP_065914.2	NP_065914.2 -> Q9P243-1,NP_001276323.1 -> Q9P243-2,NP_001167628.1 -> Q9P243-4,NP_001025110.2 -> Q9P243-2	Q9P243	ZFAT_HUMAN	reviewed	Zinc finger protein ZFAT (Zinc finger gene in AITD susceptibility region) (Zinc finger protein 406)	ZFAT KIAA1485 ZFAT1 ZNF406	Homo sapiens (Human)	1243
NP_065915.1	NP_065915.1 -> Q9P242-1	Q9P242	NYAP2_HUMAN	reviewed	Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 2	NYAP2 KIAA1486	Homo sapiens (Human)	653
NP_001107869.1,NP_065916.2	NP_001107869.1 -> Q9H2U1-2,NP_065916.2 -> Q9H2U1-1	Q9H2U1	DHX36_HUMAN	reviewed	ATP-dependent DNA/RNA helicase DHX36 (EC 3.6.4.12) (EC 3.6.4.13) (DEAD/H box polypeptide 36) (DEAH-box protein 36) (G4-resolvase-1) (G4R1) (MLE-like protein 1) (RNA helicase associated with AU-rich element protein)	DHX36 DDX36 KIAA1488 MLEL1 RHAU	Homo sapiens (Human)	1008
NP_065920.2		B6ZDN3	B6ZDN3_HUMAN	unreviewed	Doublecortin domain-containing protein 1	DCDC1	Homo sapiens (Human)	890
NP_065921.2	NP_065921.2 -> Q7Z6J0-1	Q7Z6J0	SH3R1_HUMAN	reviewed	E3 ubiquitin-protein ligase SH3RF1 (EC 2.3.2.27) (Plenty of SH3s) (Protein POSH) (RING finger protein 142) (RING-type E3 ubiquitin transferase SH3RF1) (SH3 domain-containing RING finger protein 1) (SH3 multiple domains protein 2)	SH3RF1 KIAA1494 POSH POSH1 RNF142 SH3MD2	Homo sapiens (Human)	888
NP_065923.1		Q9P232	CNTN3_HUMAN	reviewed	Contactin-3 (Brain-derived immunoglobulin superfamily protein 1) (BIG-1) (Plasmacytoma-associated neuronal glycoprotein)	CNTN3 KIAA1496 PANG	Homo sapiens (Human)	1028
NP_001311117.1,NP_065924.3		Q6UXK5	LRRN1_HUMAN	reviewed	Leucine-rich repeat neuronal protein 1 (Neuronal leucine-rich repeat protein 1) (NLRR-1)	LRRN1 KIAA1497 Nbla10449 UNQ693/PRO1338	Homo sapiens (Human)	716
NP_065924.3		A8K6Q2	A8K6Q2_HUMAN	unreviewed	cDNA FLJ77567		Homo sapiens (Human)	716
NP_001290199.1,NP_065928.2	NP_065928.2 -> Q9P225-1,NP_001290199.1 -> Q9P225-3	Q9P225	DYH2_HUMAN	reviewed	Dynein heavy chain 2, axonemal (Axonemal beta dynein heavy chain 2) (Ciliary dynein heavy chain 2) (Dynein heavy chain domain-containing protein 3)	DNAH2 DNAHC2 DNHD3 KIAA1503	Homo sapiens (Human)	4427
NP_065930.2	NP_065930.2 -> Q8IYE0-1	Q8IYE0	CC146_HUMAN	reviewed	Coiled-coil domain-containing protein 146	CCDC146 KIAA1505	Homo sapiens (Human)	955
NP_065930.2		Q96MS1	Q96MS1_HUMAN	unreviewed	cDNA FLJ31980 fis, clone NT2RP7008487, weakly similar to TRICHOHYALIN		Homo sapiens (Human)	450
NP_001308910.1,NP_065931.3		Q6P9A1	ZN530_HUMAN	reviewed	Zinc finger protein 530	ZNF530 KIAA1508	Homo sapiens (Human)	599
NP_065933.2	NP_065933.2 -> Q9P218-1	Q9P218	COKA1_HUMAN	reviewed	Collagen alpha-1(XX) chain	COL20A1 KIAA1510	Homo sapiens (Human)	1284
NP_065934.1		Q9P217	ZSWM5_HUMAN	reviewed	Zinc finger SWIM domain-containing protein 5	ZSWIM5 KIAA1511	Homo sapiens (Human)	1185
NP_065935.3	NP_065935.3 -> A7E2Y1-1	A7E2Y1	MYH7B_HUMAN	reviewed	Myosin-7B (Antigen MLAA-21) (Myosin cardiac muscle beta chain) (Myosin heavy chain 7B, cardiac muscle beta isoform) (Slow A MYH14)	MYH7B KIAA1512	Homo sapiens (Human)	1983
